Age,Income,Experience,Score,Purchase
23,41584,28,11,0
62,136327,36,67,1
51,35169,22,38,0
64,45968,37,95,0
32,26385,28,24,0
62,93758,4,51,1
43,142684,39,76,1
31,135391,10,61,1
24,45444,13,46,0
63,123784,1,43,0
48,143112,34,27,0
41,126081,34,85,1
48,82497,27,89,1
46,25362,7,30,0
59,119254,31,94,1
49,28250,3,63,0
34,88354,6,10,0
31,56368,38,3,0
57,64109,26,77,1
53,100589,36,60,1
41,77645,16,27,0
62,76997,9,82,1
44,47426,3,45,0
42,137632,22,62,1
49,132637,13,24,0
35,59023,4,46,0
63,142268,1,78,1
35,79267,23,44,0
54,44892,17,63,0
43,79232,26,4,0
26,139952,23,16,0
52,129211,28,51,1
25,114897,10,74,1
37,79225,17,91,1
59,36007,3,48,0
39,99777,32,65,1
36,64858,13,69,1
47,65073,31,77,1
45,109438,3,45,0
52,110042,19,3,0
60,103098,20,17,0
28,40239,2,83,0
48,82969,24,37,0
56,33065,3,5,0
53,130951,10,47,0
47,61291,15,44,0
40,58805,35,88,0
36,118831,5,33,0
29,38443,30,21,0
32,29290,39,67,0
48,20211,12,68,0
60,103634,22,32,0
54,39072,3,24,0
54,63290,36,35,0
32,105186,36,18,0
46,35115,32,67,0
60,25149,28,54,0
43,61992,36,26,0
61,37716,18,60,0
19,117724,19,88,1
37,33621,31,65,0
32,26820,15,51,0
21,149728,4,98,1
39,133065,11,60,1
55,62800,20,59,1
40,75043,13,76,1
43,50399,36,17,0
28,139374,21,85,1
45,34002,29,21,0
19,63098,22,67,1
25,65511,4,28,0
46,73243,28,89,1
28,135131,29,44,0
54,48750,17,70,0
35,111610,0,62,1
31,37310,38,42,0
27,75398,16,94,1
52,102542,2,96,1
26,95207,6,22,0
52,137725,26,38,0
28,64345,27,14,0
61,113430,30,98,1
29,134921,14,26,0
20,111729,7,40,0
56,71843,5,54,1
31,30222,27,13,0
45,109322,3,94,1
28,51509,29,19,0
56,20386,16,42,0
42,84334,33,41,0
38,87170,5,50,0
27,60878,35,3,0
60,89669,34,31,0
32,127680,38,76,1
36,58349,38,15,0
39,120271,15,54,1
38,41952,1,53,0
61,141972,7,45,0
49,110352,14,38,0
40,41529,26,78,0
30,91303,15,99,1
22,61521,0,80,1
21,38383,9,50,0
45,24901,6,24,0
31,62889,9,17,0
25,34633,11,18,0
26,82244,16,42,0
52,149177,11,17,0
54,39163,14,16,0
38,79019,31,85,1
35,30707,31,88,0
50,108112,25,98,1
25,103597,13,52,1
34,65101,25,36,0
60,64706,4,91,1
48,97084,37,39,0
51,35115,3,81,0
23,95379,27,25,0
39,122481,0,42,0
31,59979,12,21,0
20,60641,2,68,1
29,89377,24,89,1
53,141786,15,59,1
29,26416,20,30,0
62,30633,12,57,0
19,148785,35,33,0
19,123189,7,90,1
32,20594,18,89,0
40,34393,15,53,0
46,55380,11,16,0
34,65056,19,49,0
49,108279,17,88,1
24,117507,11,5,0
47,136184,24,77,1
45,138243,10,94,1
31,24861,21,60,0
61,123070,33,71,1
47,56126,12,81,0
34,100382,37,55,1
49,111713,11,91,1
63,53682,38,35,0
23,38228,35,69,0
41,120299,27,42,0
23,44009,26,69,0
44,20094,38,24,0
35,126988,12,71,1
41,100636,39,71,1
54,72221,26,55,1
41,118453,30,14,0
55,37430,1,55,0
51,55571,17,15,0
57,74486,25,5,0
64,110510,30,4,0
32,116665,37,30,0
28,132770,21,84,1
39,82294,35,53,1
41,149171,18,90,1
18,40860,13,73,0
35,92812,13,30,0
61,86087,28,86,1
29,133784,16,94,1
60,28486,36,84,0
45,103063,8,92,1
57,69607,0,61,1
24,29745,3,71,0
40,126664,6,68,1
38,98533,10,92,1
51,38330,13,55,0
28,140803,18,99,1
39,60078,39,97,1
59,75332,2,71,1
52,124121,7,73,1
46,74532,28,98,1
59,141062,36,42,0
45,110365,8,98,1
35,63336,18,77,1
31,28070,11,29,0
35,21320,26,35,0
45,109043,36,45,0
41,58921,24,74,0
25,26589,37,94,0
59,84409,16,90,1
62,112995,32,99,1
25,35589,38,92,0
21,56375,13,29,0
44,63085,27,70,1
53,80840,17,3,0
22,63200,32,93,1
50,118704,14,57,1
51,46732,10,66,0
47,117047,35,22,0
25,42426,14,27,0
56,50982,29,22,0
64,79720,14,74,1
43,36746,22,49,0
54,48514,14,83,0
51,84889,28,24,0
24,23851,10,27,0
57,39796,17,36,0
45,96034,39,17,0
56,82798,30,56,1
56,118388,8,10,0
45,82985,21,54,1
31,54592,10,81,0
55,64845,16,74,1
21,35930,32,74,0
59,143187,10,38,0
35,130853,38,81,1
61,128417,7,90,1
42,133436,3,90,1
24,127126,35,98,1
55,41159,18,4,0
45,115072,23,50,0
22,109788,17,91,1
20,44003,32,61,0
61,125722,35,21,0
48,55139,9,36,0
64,125372,13,46,0
59,72452,6,95,1
37,42205,11,71,0
36,116059,21,44,0
28,76955,26,64,1
57,130163,36,98,1
20,27464,10,18,0
40,102646,35,88,1
24,131852,12,13,0
40,92657,31,13,0
24,29840,7,25,0
63,122616,6,5,0
51,60768,16,39,0
59,29461,21,29,0
36,40927,33,57,0
26,109934,19,46,0
35,118622,7,33,0
58,35329,21,88,0
62,35791,26,10,0
59,72627,33,58,1
42,148885,20,25,0
31,34372,14,74,0
61,134239,4,39,0
42,112890,37,16,0
36,68469,16,60,1
56,129554,7,28,0
32,107073,18,76,1
33,138822,4,44,0
44,54370,22,58,0
57,71408,18,32,0
27,110941,13,63,1
21,127351,9,93,1
36,43703,30,45,0
45,35234,12,53,0
38,27532,21,61,0
64,125670,36,50,0
31,55416,38,27,0
50,92439,9,26,0
27,38242,30,3,0
36,70254,34,90,1
47,99324,12,39,0
39,55249,29,65,0
20,120124,33,35,0
54,115049,35,53,1
58,128575,34,91,1
35,105078,3,46,0
28,52294,3,68,0
19,79784,5,83,1
29,23684,27,22,0
23,43795,29,60,0
60,144135,26,6,0
57,80301,4,52,1
61,89187,38,73,1
46,30431,34,75,0
47,95667,38,86,1
19,109627,14,73,1
26,110381,18,29,0
64,110027,29,43,0
19,141569,37,74,1
46,75372,31,34,0
50,90366,39,31,0
27,114176,28,86,1
51,139667,5,46,0
61,92870,25,4,0
25,67387,26,2,0
54,72927,34,5,0
50,29304,27,46,0
64,133183,4,79,1
23,37032,15,19,0
61,111291,17,38,0
57,132889,12,59,1
62,79486,24,79,1
36,85552,9,72,1
49,93844,28,20,0
44,49654,9,76,0
18,59244,5,68,0
60,25942,15,53,0
50,70697,24,55,1
57,146031,3,39,0
49,22693,36,36,0
22,76751,33,58,1
34,101098,18,15,0
25,138777,32,1,0
59,26259,3,95,0
51,139746,33,9,0
26,133883,11,23,0
40,127772,30,52,1
52,137928,15,26,0
24,24942,1,60,0
32,67419,1,18,0
37,122092,35,97,1
42,76105,5,78,1
20,85907,22,58,1
63,47383,38,65,0
41,43404,36,77,0
51,92656,15,79,1
63,25702,18,69,0
39,93883,23,14,0
28,120965,26,78,1
25,76332,6,46,0
56,59419,29,69,0
60,110576,13,75,1
52,123182,14,32,0
63,131395,11,51,1
55,122619,28,69,1
25,108078,22,15,0
54,128269,12,53,1
44,93844,8,71,1
45,59242,23,69,0
57,144983,38,94,1
51,54142,29,15,0
49,129699,0,30,0
32,116226,9,78,1
61,27393,37,24,0
34,89939,14,88,1
50,89082,8,35,0
64,122281,12,69,1
63,48893,22,12,0
33,29388,32,84,0
46,138099,8,46,0
26,127292,2,69,1
50,82969,29,36,0
46,56660,8,85,0
30,109244,24,48,0
38,44726,23,67,0
38,99544,31,93,1
22,121553,6,54,1
27,82996,35,89,1
23,20111,24,91,0
30,135370,19,36,0
18,37545,16,52,0
37,60168,35,22,0
64,22379,25,38,0
63,115773,18,99,1
25,131484,36,62,1
27,107346,2,65,1
26,61120,27,3,0
58,37809,21,88,0
20,72813,18,8,0
28,94005,15,39,0
29,47967,5,18,0
27,29748,36,3,0
42,43424,30,18,0
42,106512,33,80,1
28,43914,30,96,0
53,115603,10,1,0
56,128411,35,26,0
43,98478,5,52,1
31,39491,26,12,0
56,69454,6,38,0
57,90069,31,85,1
18,71925,7,41,0
21,109119,32,53,1
47,57049,14,13,0
29,47821,26,76,0
52,115797,29,13,0
30,123072,21,18,0
48,49945,28,19,0
55,37384,29,19,0
60,48410,1,70,0
40,97734,14,48,0
21,83766,26,71,1
33,114890,6,71,1
24,136406,26,28,0
39,27169,20,92,0
46,60129,12,19,0
28,117445,16,80,1
50,23830,10,81,0
46,76306,9,86,1
56,106940,32,83,1
29,85267,13,48,0
24,47757,36,29,0
56,83867,7,48,0
59,55650,32,19,0
43,53766,6,99,0
57,101478,33,47,0
26,52419,6,89,0
58,36668,6,60,0
51,36246,35,48,0
62,44996,6,20,0
30,71312,19,19,0
53,23065,17,42,0
42,30467,13,77,0
41,70646,39,76,1
61,130380,13,49,0
34,41007,20,15,0
19,88079,26,60,1
30,48702,25,68,0
48,114369,26,79,1
46,95569,23,81,1
45,73952,4,27,0
44,78065,37,75,1
32,54169,27,55,0
48,36829,31,87,0
57,80135,23,15,0
32,24522,5,52,0
50,105687,9,31,0
37,55319,2,90,0
59,140334,6,7,0
29,46543,28,13,0
54,138576,33,54,1
26,123120,6,13,0
40,137419,16,20,0
25,50473,12,98,0
49,27699,20,10,0
31,88165,30,52,1
44,60455,8,37,0
42,95692,12,52,1
30,37441,16,27,0
38,50716,7,34,0
62,82175,8,62,1
48,26834,8,16,0
54,143637,39,59,1
60,38179,29,21,0
22,46219,6,16,0
30,123153,16,81,1
45,35782,38,79,0
60,101363,37,13,0
42,142903,4,33,0
52,94967,16,54,1
64,122454,39,69,1
56,129593,0,27,0
24,29496,15,52,0
55,108867,16,65,1
49,59238,29,44,0
20,66025,30,30,0
62,149209,34,23,0
56,79886,7,79,1
54,43563,29,83,0
39,23712,38,94,0
25,114067,20,16,0
34,65489,14,55,1
44,52664,33,18,0
50,130799,26,90,1
63,32420,1,17,0
34,74610,9,75,1
59,25315,4,52,0
29,90917,26,45,0
63,95033,3,56,1
44,114576,12,93,1
25,137862,16,54,1
40,117911,20,9,0
59,99030,22,17,0
46,83910,32,27,0
37,117288,14,37,0
33,80972,13,22,0
34,141075,8,72,1
33,110893,36,67,1
36,75919,29,38,0
25,102486,28,99,1
55,101288,22,96,1
55,122926,33,72,1
46,24132,6,44,0
58,147153,8,91,1
53,61598,3,96,1
43,113812,1,36,0
48,125299,26,98,1
61,40551,32,25,0
29,112511,31,95,1
34,88206,36,42,0
32,94900,26,13,0
26,46296,27,56,0
56,110216,2,79,1
59,38066,35,51,0
29,48892,7,50,0
49,95577,36,77,1
42,94590,37,52,1
56,97173,21,33,0
35,96293,13,95,1
32,84771,14,25,0
49,126794,3,58,1
23,47484,17,40,0
61,97865,0,87,1
60,119074,11,38,0
52,149920,16,3,0
51,47115,18,16,0
55,46038,35,2,0
22,56622,6,23,0
35,55886,8,98,0
33,71284,7,30,0
25,29901,24,10,0
42,76377,6,65,1
49,102910,7,22,0
43,69862,23,52,1
39,138992,16,56,1
48,140055,11,33,0
60,131826,30,89,1
27,52806,11,86,0
29,37659,1,80,0
45,134306,11,30,0
23,43453,26,82,0
37,50498,6,24,0
22,90393,12,5,0
40,36312,35,53,0
26,21436,0,55,0
46,47569,34,23,0
33,78813,29,91,1
63,136787,30,76,1
39,110485,16,10,0
25,93229,7,98,1
37,65986,2,33,0
31,122555,9,80,1
56,73177,33,93,1
54,148541,21,62,1
51,29305,3,82,0
28,52646,31,27,0
57,112838,28,7,0
50,96126,10,27,0
48,140900,12,74,1
61,137922,3,10,0
51,144145,1,75,1
24,60430,33,57,1
40,142238,21,30,0
63,88659,4,3,0
24,135341,8,29,0
42,24158,19,14,0
20,94236,20,77,1
55,96067,16,83,1
37,47738,11,25,0
51,29879,27,10,0
61,25543,17,79,0
61,132284,2,92,1
47,67924,4,49,0
34,62348,13,38,0
27,104117,25,71,1
52,56679,18,14,0
37,99118,16,30,0
35,63888,38,40,0
62,50276,3,12,0
61,123539,34,92,1
44,24799,23,14,0
53,110627,12,1,0
40,113770,32,68,1
49,132529,14,49,0
27,144713,14,18,0
28,140048,30,36,0
55,110141,27,64,1
23,80558,9,96,1
58,135013,6,28,0
64,56534,32,92,0
51,51668,6,32,0
53,24111,4,72,0
54,44686,25,25,0
34,92551,15,47,0
57,92392,7,20,0
57,36490,21,33,0
29,55194,33,30,0
38,34497,39,37,0
57,139066,27,80,1
36,73516,35,53,1
20,137219,6,89,1
35,108730,39,74,1
36,64104,27,69,1
64,25316,1,8,0
23,58130,8,97,0
33,90229,5,1,0
25,127294,0,95,1
35,49954,2,7,0
60,133437,9,62,1
56,41652,36,87,0
29,34178,22,58,0
62,128933,32,88,1
27,71163,8,78,1
24,34751,12,87,0
63,85961,27,73,1
18,23044,6,8,0
53,83165,25,64,1
38,31480,15,8,0
54,85439,39,3,0
41,63874,25,58,1
42,124533,38,32,0
24,86775,31,68,1
59,26566,35,49,0
34,105311,0,38,0
46,122517,20,2,0
47,73149,12,9,0
24,23006,25,46,0
50,92561,8,65,1
24,39423,36,49,0
41,124862,22,75,1
28,110710,0,29,0
26,112199,1,90,1
29,53952,27,91,0
52,47326,35,29,0
21,137272,30,33,0
53,51139,4,28,0
45,82103,36,95,1
30,132734,24,83,1
40,80857,7,26,0
36,93638,33,29,0
59,132173,38,11,0
54,92652,31,96,1
56,32937,10,85,0
41,146934,24,34,0
33,50161,2,86,0
50,24383,31,48,0
29,105856,34,27,0
51,136387,31,72,1
24,90043,33,40,0
28,34735,36,31,0
48,79919,4,65,1
46,115249,27,39,0
30,102055,27,98,1
48,87561,7,24,0
19,105455,26,92,1
56,57622,15,68,0
32,58135,17,82,0
28,55658,24,93,0
51,104677,0,23,0
56,49696,7,61,0
21,23773,20,27,0
28,44956,33,16,0
46,141340,23,45,0
19,35819,36,27,0
33,21528,25,73,0
56,147781,13,5,0
30,106491,28,59,1
54,64588,29,72,1
34,90585,2,82,1
38,119152,6,35,0
61,147872,35,70,1
36,40511,10,87,0
24,30119,31,46,0
55,95893,11,90,1
25,36167,14,56,0
30,76503,37,24,0
54,130782,23,10,0
19,140554,0,79,1
58,107789,17,38,0
28,54889,6,84,0
41,65678,1,93,1
23,115334,39,70,1
43,80262,30,48,0
24,24681,32,9,0
56,100291,29,50,0
36,86008,30,69,1
23,136475,33,48,0
60,118417,6,39,0
46,33690,24,83,0
60,45912,15,5,0
56,26473,21,84,0
19,61298,35,11,0
36,38669,26,60,0
21,119500,16,27,0
23,101998,3,93,1
54,40943,34,7,0
45,58785,21,60,0
47,120956,34,50,0
24,83427,14,67,1
26,82001,39,69,1
42,81724,20,55,1
50,139006,12,77,1
18,30832,10,16,0
23,25385,26,12,0
35,115898,30,27,0
27,34708,31,33,0
45,78600,29,79,1
28,43438,17,85,0
50,102747,15,81,1
18,100107,34,55,1
30,80062,8,52,1
54,85428,38,37,0
37,106843,36,15,0
18,31002,9,84,0
20,56153,11,83,0
35,42440,7,65,0
58,87501,2,68,1
31,52556,18,3,0
48,87963,10,72,1
44,121145,7,5,0
34,110725,25,9,0
63,110674,22,1,0
46,26563,9,30,0
53,99923,17,71,1
54,25840,11,86,0
43,35154,38,20,0
34,44194,25,93,0
39,85020,10,27,0
42,66861,9,89,1
19,42448,2,99,0
39,116460,6,91,1
22,43528,3,63,0
21,49402,39,75,0
53,24352,7,81,0
23,20184,37,31,0
38,30384,12,82,0
30,34319,11,19,0
54,140497,34,93,1
42,40449,37,79,0
43,76333,35,62,1
56,61205,1,7,0
37,146966,14,37,0
50,30426,33,71,0
31,27504,38,86,0
53,76578,25,76,1
34,78209,4,8,0
38,136775,24,57,1
63,53368,33,82,0
33,126108,3,28,0
63,131553,33,82,1
33,123841,26,95,1
37,72185,28,17,0
46,117630,4,87,1
45,136744,17,11,0
25,100221,3,15,0
41,145011,0,30,0
20,28724,19,95,0
42,25084,5,6,0
36,54810,19,12,0
50,142648,19,87,1
19,102277,26,61,1
32,102297,25,36,0
39,145099,31,35,0
27,98872,9,67,1
35,40872,17,92,0
39,98950,11,79,1
63,90333,9,77,1
44,88843,23,63,1
30,132025,23,83,1
50,118104,37,40,0
22,22596,24,82,0
43,37167,7,31,0
30,107844,13,37,0
44,137067,30,85,1
31,109751,23,5,0
41,149817,15,81,1
20,97331,19,83,1
64,100520,37,4,0
47,78326,14,26,0
52,97670,13,24,0
31,30782,11,39,0
29,62002,33,56,1
45,107187,7,54,1
61,44022,18,38,0
46,104458,4,54,1
60,34618,26,19,0
34,37245,12,94,0
57,103796,31,26,0
38,30027,30,52,0
40,33986,36,75,0
37,130704,1,61,1
28,23526,6,67,0
51,111797,10,22,0
27,64361,10,17,0
27,87158,22,11,0
60,58286,30,39,0
23,49533,7,61,0
53,120961,31,91,1
41,38316,20,49,0
29,28699,30,93,0
60,99491,0,61,1
40,147441,12,12,0
44,117079,10,13,0
62,138166,28,58,1
54,120960,3,11,0
23,78465,35,64,1
18,36673,14,31,0
23,43395,2,11,0
39,124162,28,43,0
58,43707,20,36,0
41,104749,1,2,0
42,95937,5,87,1
32,149647,30,61,1
43,140650,23,36,0
25,106732,39,78,1
41,76416,16,49,0
55,111512,4,27,0
23,28758,1,12,0
52,87009,11,58,1
59,33281,4,93,0
18,148116,19,6,0
63,134268,7,44,0
53,52548,0,47,0
29,38371,5,23,0
55,113899,10,74,1
28,97593,2,98,1
29,125977,30,76,1
59,39644,27,96,0
56,113659,4,26,0
24,43874,25,7,0
28,108659,15,32,0
53,34281,30,33,0
48,88787,27,82,1
50,42289,6,99,0
30,139988,37,20,0
35,25054,8,95,0
58,120020,38,69,1
41,127508,34,96,1
26,132410,26,52,1
48,86846,11,42,0
58,114682,24,83,1
27,69769,28,1,0
19,49312,30,63,0
55,116517,33,7,0
32,134186,32,58,1
20,24257,26,86,0
60,35846,1,50,0
48,42483,13,34,0
23,46558,12,51,0
20,63188,23,10,0
28,33012,4,26,0
32,53236,33,32,0
62,124209,22,42,0
45,65076,18,91,1
27,68402,29,62,1
55,114467,15,12,0
64,52076,39,40,0
24,100337,33,87,1
32,135827,10,78,1
35,95164,13,34,0
35,94264,14,81,1
58,37335,34,70,0
41,142700,6,27,0
19,63773,28,8,0
57,72158,21,97,1
37,48570,22,99,0
51,107995,23,47,0
60,60658,34,81,1
43,79184,9,26,0
24,140640,7,57,1
55,92613,11,7,0
47,78194,28,88,1
59,87507,28,89,1
22,131872,22,99,1
28,53959,25,26,0
18,73072,36,59,1
51,65588,31,69,1
18,60533,37,47,0
36,128558,5,35,0
19,140881,7,30,0
38,88582,16,50,0
37,81743,11,89,1
40,64518,21,24,0
38,32703,13,30,0
41,69456,33,84,1
21,75491,18,54,1
29,28043,5,67,0
39,123212,17,32,0
37,145727,35,8,0
35,128931,36,50,0
18,88340,37,47,0
47,30176,14,87,0
50,23936,37,46,0
41,51174,39,80,0
31,102632,8,35,0
53,108768,5,61,1
22,145775,1,89,1
28,128177,15,79,1
41,45909,0,51,0
48,64158,29,63,1
30,28366,32,8,0
33,105125,0,34,0
41,74337,38,25,0
30,144296,15,44,0
41,79331,16,83,1
43,132918,37,43,0
19,82197,17,50,0
33,92042,21,13,0
55,70924,21,46,0
63,48842,34,76,0
18,37458,30,79,0
28,107367,39,87,1
52,85382,26,53,1
60,147640,35,63,1
46,94319,3,2,0
54,31170,4,40,0
34,139952,24,23,0
56,100145,30,59,1
59,125626,13,69,1
45,64942,29,34,0
46,108571,11,74,1
60,36208,26,27,0
20,55178,23,55,0
27,99172,29,4,0
59,29039,17,68,0
31,34990,13,72,0
29,26441,18,70,0
64,94221,21,89,1
59,143425,25,27,0
47,149327,6,47,0
49,99314,27,40,0
49,65959,37,84,1
59,46862,4,27,0
49,47273,35,7,0
43,113949,17,23,0
18,62500,13,84,1
59,143763,22,64,1
19,23956,13,98,0
34,92089,31,29,0
47,108789,4,61,1
56,109451,21,44,0
24,137782,27,69,1
44,22365,11,27,0
26,92204,17,12,0
39,25000,35,17,0
51,77072,30,37,0
63,72499,12,34,0
18,145951,19,94,1
26,89211,35,36,0
37,32907,6,6,0
36,37336,22,96,0
53,105220,33,32,0
57,113847,31,73,1
62,72331,20,22,0
21,100672,5,10,0
26,129459,15,29,0
58,97755,34,11,0
39,88783,19,92,1
35,89951,10,66,1
29,72509,31,56,1
59,147851,13,85,1
60,26472,23,95,0
56,42380,38,58,0
26,123152,30,52,1
23,47280,16,61,0
36,41859,24,17,0
64,119341,8,91,1
24,68402,21,30,0
33,28262,34,72,0
22,31066,36,37,0
33,35554,16,5,0
18,27008,27,26,0
54,107851,0,70,1
56,100799,8,80,1
36,36238,12,1,0
54,123946,31,9,0
34,102025,27,85,1
43,37153,30,71,0
39,79353,7,64,1
25,72092,7,79,1
50,132835,33,24,0
19,63152,22,5,0
47,69104,9,51,1
64,44283,36,38,0
37,66429,24,29,0
35,97223,32,46,0
60,108534,3,52,1
27,74957,6,46,0
41,48887,32,75,0
21,66172,1,68,1
54,24355,31,59,0
21,53701,4,10,0
30,61534,16,98,1
42,140348,11,4,0
30,91442,11,52,1
35,81274,34,74,1
41,98108,20,97,1
19,32279,20,18,0
50,63491,1,76,1
36,140738,20,51,1
26,96147,14,23,0
45,28261,10,25,0
52,24474,9,60,0
56,111414,17,37,0
27,48390,22,68,0
18,46925,30,77,0
59,102174,25,18,0
38,79051,1,29,0
26,109007,38,30,0
64,24787,6,92,0
32,131879,23,7,0
52,93398,38,88,1
22,78177,31,41,0
58,63724,25,74,1
39,30663,22,37,0
58,36120,13,27,0
40,42740,28,21,0
24,122046,24,43,0
40,22035,30,51,0
61,120271,1,93,1
42,77443,1,71,1
44,87388,22,13,0
58,72335,10,53,1
23,63315,28,87,1
51,84165,34,63,1
26,124922,8,57,1
50,66627,31,25,0
23,28303,29,13,0
54,129654,14,37,0
48,69334,13,30,0
51,75892,16,90,1
58,81196,21,12,0
46,85700,29,65,1
31,59726,16,18,0
53,120441,15,85,1
53,95751,7,62,1
32,69606,38,24,0
25,136973,30,60,1
43,50694,11,17,0
53,51253,32,60,0
38,44230,11,9,0
45,73974,24,52,1
21,83545,37,92,1
33,36925,17,15,0
39,26033,18,77,0
29,82461,2,28,0
33,22665,34,81,0
57,47025,4,9,0
55,43533,34,56,0
59,65897,26,85,1
54,140486,36,94,1
46,97661,20,75,1
35,140473,15,94,1
27,145766,27,36,0
59,40998,24,56,0
56,138980,32,89,1
35,81248,16,71,1
18,124493,29,20,0
56,43057,3,55,0
38,99244,1,60,1
18,103608,8,35,0
32,90631,30,74,1
21,117031,24,99,1
37,132713,36,1,0
27,125887,35,78,1
40,142512,4,45,0
58,87173,23,69,1
51,100206,23,40,0
63,58734,28,38,0
50,82072,30,98,1
51,84175,36,24,0
56,122974,18,4,0
27,83783,22,91,1
37,114194,34,69,1
18,90739,5,13,0
30,107054,5,21,0
18,71042,36,32,0
22,72357,29,38,0
33,28669,0,95,0
32,133272,7,32,0
45,87902,27,79,1
48,142247,24,57,1
40,38910,32,48,0
62,76959,37,30,0
60,116623,13,71,1
34,20366,10,38,0
51,68415,1,95,1
30,144716,29,44,0
31,141209,29,26,0
28,29907,3,90,0
45,124910,12,2,0
59,115825,6,43,0
49,52780,37,43,0
52,77879,2,63,1
48,105159,8,73,1
34,55085,13,58,0
64,85499,10,48,0
26,40426,36,5,0
27,68197,13,91,1
25,27485,18,76,0
38,69527,7,35,0
30,84600,6,93,1
22,144604,6,16,0
23,118560,2,83,1
47,145144,2,49,0
48,135137,17,60,1
34,111005,32,51,1
28,101439,36,91,1
37,88748,27,82,1
26,78528,35,59,1
19,124479,15,64,1
54,140631,14,13,0
18,47799,28,94,0
21,142714,17,26,0
53,66339,18,70,1
42,36087,28,3,0
20,27446,5,87,0
26,70460,26,12,0
39,114817,6,41,0
40,78260,26,79,1
29,34877,18,65,0
27,148601,16,63,1
51,44723,10,50,0
60,32943,4,47,0
27,30306,1,8,0
47,56784,11,31,0
39,138628,10,11,0
23,141401,9,17,0
19,40455,27,27,0
47,110027,6,95,1
19,91448,13,27,0
49,49974,12,78,0
59,47371,4,87,0
33,118746,7,56,1
29,121248,0,69,1
18,23936,4,94,0
25,53166,10,98,0
30,45727,9,47,0
